Athlete_ID,Country,Year,Sport,Event,Gender,Age,Height_cm,Weight_kg,Experience_Years,Previous_Medals,World_Rank,Coach_Rating,Injury_History,Medal,Medal_Count
297,Canada,2014,Cycling,Floor Exercise,Male,23,166,60,6,0,79,9,No,Silver,2
298,China,2004,Swimming,Butterfly,Male,23,180,84,1,3,113,5.9,No,Silver,1
299,Russia,2008,Gymnastics,Road Race,Female,31,168,74,15,0,14,8.7,No,Silver,1
300,USA,2000,Gymnastics,Butterfly,Male,26,173,73,9,1,57,6.8,No,Bronze,1
301,USA,2015,Gymnastics,Heavyweight,Male,22,171,61,9,0,123,9.3,No,Gold,4
302,UK,2022,Cycling,Relay,Male,25,180,67,8,2,117,9.2,Yes,Silver,3
303,Germany,2023,Athletics,Vault,Female,25,200,88,14,0,88,9.1,No,Silver,1
304,Russia,2013,Wrestling,Heavyweight,Male,19,182,96,2,0,33,5.8,No,Gold,1
305,Australia,2023,Swimming,Rifle,Male,23,184,90,2,0,186,7.1,No,Bronze,2
306,Brazil,2009,Shooting,Vault,Male,22,180,85,8,0,123,6.6,Yes,Bronze,4
307,UK,2006,Athletics,Road Race,Male,21,172,77,14,0,162,9.9,No,Silver,2
308,India,2015,Athletics,Vault,Female,21,162,59,6,2,5,6.9,Yes,Gold,2
309,Canada,2010,Athletics,Heavyweight,Male,26,181,94,2,0,115,6.1,Yes,Silver,1
310,China,2007,Cycling,Butterfly,Male,23,182,63,7,3,110,6.6,No,Gold,4
311,Japan,2000,Athletics,Rifle,Male,16,183,90,6,3,36,7.7,No,Bronze,1
312,USA,2006,Athletics,Heavyweight,Male,23,189,73,15,4,124,6.4,No,Bronze,2
313,USA,2005,Swimming,Floor Exercise,Male,25,182,70,1,2,123,9.4,No,Silver,1
314,Brazil,2010,Cycling,Butterfly,Female,23,158,67,6,0,54,8.8,No,Silver,1
315,France,2017,Boxing,Floor Exercise,Female,18,167,73,5,0,92,7,No,Bronze,3
316,Australia,2019,Shooting,Vault,Male,25,171,71,11,0,69,6.2,No,Bronze,2
317,Japan,2007,Athletics,Relay,Male,22,183,82,15,1,19,7.2,No,Silver,4
318,China,2015,Athletics,Rifle,Male,23,175,88,14,0,152,7.8,No,Bronze,1
319,China,2016,Swimming,Rifle,Male,19,163,56,1,1,151,5.3,No,Silver,1
320,China,2020,Swimming,Vault,Male,22,177,81,1,1,54,5.9,No,Bronze,1
321,Germany,2003,Cycling,Relay,Female,27,162,60,14,1,120,6.1,No,Gold,2
322,Australia,2014,Gymnastics,Heavyweight,Female,25,188,87,5,1,35,6.6,No,Silver,1
323,Russia,2002,Gymnastics,Vault,Male,20,172,79,13,0,143,5,No,Bronze,3
324,China,2000,Swimming,Single Sculls,Female,21,171,88,5,0,176,5.3,No,Gold,2
325,Brazil,2015,Wrestling,100m,Female,28,169,76,13,1,189,9.4,No,Silver,1
326,Australia,2005,Gymnastics,Single Sculls,Female,22,179,75,9,0,55,8,Yes,Bronze,2
327,Germany,2017,Gymnastics,Butterfly,Male,27,170,87,3,0,27,9.5,No,Silver,1
328,Germany,2004,Swimming,Rifle,Female,28,168,84,5,0,171,9.5,No,Bronze,1
329,Japan,2024,Swimming,Floor Exercise,Male,28,178,68,8,2,154,6.6,Yes,Silver,1
330,China,2009,Gymnastics,Butterfly,Female,21,158,73,15,2,157,8.7,No,Gold,1
331,India,2016,Athletics,Relay,Male,32,187,74,15,1,141,9.3,No,Silver,1
332,Australia,2022,Rowing,Butterfly,Female,21,178,76,2,1,53,7.5,Yes,Bronze,1
333,USA,2018,Boxing,Butterfly,Male,30,176,79,10,0,114,6.8,No,Silver,3
334,USA,2016,Boxing,Floor Exercise,Male,25,191,79,1,0,182,9.3,No,Gold,2
335,USA,2022,Athletics,Freestyle,Male,29,175,53,14,0,152,9,No,Gold,2
336,USA,2009,Athletics,Relay,Male,28,171,73,11,0,107,8.3,Yes,Silver,2
337,France,2006,Rowing,Freestyle,Male,28,184,78,10,0,95,9.5,No,Silver,1
338,Australia,2005,Athletics,Relay,Male,28,161,72,2,1,98,7.9,Yes,Silver,1
339,UK,2008,Athletics,200m,Male,24,166,62,4,1,136,7.5,Yes,Bronze,1
340,USA,2010,Shooting,Vault,Female,26,173,76,10,0,74,7.2,No,Bronze,1
341,UK,2011,Wrestling,Road Race,Male,27,183,64,15,1,56,7.7,No,Gold,1
342,UK,2017,Cycling,Single Sculls,Male,16,178,77,14,0,152,7,No,Bronze,1
343,China,2005,Cycling,Freestyle,Male,24,165,66,6,2,1,6.9,No,Bronze,1
344,Japan,2011,Athletics,Freestyle,Female,19,182,62,8,1,199,8,No,Silver,1
345,Japan,2010,Cycling,Relay,Female,26,178,70,4,1,105,7.5,No,Bronze,2
346,Germany,2015,Swimming,Rifle,Female,23,169,66,14,3,51,9.8,No,Silver,2
347,Russia,2001,Swimming,Heavyweight,Male,26,172,86,12,0,153,6.4,No,Bronze,2
348,USA,2017,Gymnastics,Relay,Male,24,181,70,12,0,25,5.7,Yes,Bronze,2
349,India,2022,Gymnastics,Road Race,Female,22,184,63,15,1,65,9.3,No,Bronze,1
350,Russia,2012,Gymnastics,Relay,Female,27,171,64,12,0,95,5.5,No,Bronze,1
351,UK,2011,Cycling,200m,Female,30,172,81,2,0,96,8.9,No,Gold,1
352,France,2019,Shooting,Butterfly,Male,26,174,54,6,1,14,6.2,No,Silver,1
353,Russia,2023,Gymnastics,Rifle,Male,27,171,61,15,1,51,5.6,No,Bronze,4
354,China,2012,Boxing,Relay,Female,19,172,86,10,0,125,9.5,No,Silver,1
355,USA,2014,Gymnastics,Road Race,Male,25,174,76,1,0,41,8.7,No,Silver,1
356,Russia,2020,Athletics,Relay,Male,24,157,75,5,0,113,5.3,No,Bronze,1
357,USA,2006,Wrestling,100m,Male,24,181,83,4,1,176,7.8,No,Bronze,3
358,Germany,2001,Cycling,Rifle,Male,22,189,59,2,0,117,7.5,No,Bronze,1
359,Brazil,2009,Rowing,Relay,Male,27,167,65,9,0,125,9.6,No,Gold,2
360,Germany,2017,Swimming,Heavyweight,Male,23,150,49,6,0,102,6.7,No,Gold,4
361,Japan,2018,Wrestling,200m,Male,30,177,50,12,0,110,5.9,No,Bronze,2
362,Russia,2004,Cycling,Freestyle,Female,31,155,80,4,1,200,5.6,No,Gold,1
363,Japan,2023,Athletics,Relay,Male,21,177,63,14,0,161,6.7,Yes,Silver,1
364,Germany,2015,Rowing,Relay,Male,19,194,69,12,3,114,6.3,No,Gold,1
365,Brazil,2008,Athletics,Heavyweight,Female,24,177,89,12,0,166,6.6,Yes,Silver,3
366,Japan,2011,Wrestling,Single Sculls,Male,16,183,80,6,0,50,8.8,No,Bronze,1
367,Brazil,2023,Gymnastics,200m,Male,20,177,45,8,4,68,5.1,No,Gold,1
368,Italy,2017,Boxing,Road Race,Male,29,180,74,14,0,75,8.4,No,Silver,1
369,China,2020,Gymnastics,Rifle,Male,26,170,67,8,0,161,5.7,No,Bronze,1
370,USA,2012,Athletics,Floor Exercise,Female,20,176,58,3,2,128,5.3,No,Gold,1
371,USA,2002,Rowing,Heavyweight,Female,31,178,66,4,0,4,7.4,Yes,Bronze,1
372,USA,2019,Shooting,Road Race,Male,28,169,82,4,2,194,9.7,No,Gold,3
373,USA,2002,Boxing,Freestyle,Male,23,166,64,8,2,56,5.3,No,Bronze,3
374,Russia,2002,Gymnastics,Rifle,Male,26,179,69,10,2,180,8.5,No,Silver,1
375,USA,2014,Swimming,Freestyle,Female,27,183,65,8,3,188,6.4,Yes,Gold,1
376,India,2017,Athletics,Floor Exercise,Male,20,155,73,11,4,4,6.7,No,Bronze,1
377,France,2002,Wrestling,Heavyweight,Male,25,164,86,11,0,62,9,No,Bronze,2
378,USA,2009,Gymnastics,Floor Exercise,Male,26,163,73,12,3,163,7.6,No,Bronze,1
379,Canada,2010,Cycling,100m,Female,32,181,80,4,3,51,5.1,No,Gold,1
380,China,2007,Swimming,Freestyle,Male,25,169,61,11,1,66,8.7,No,Silver,2
381,USA,2007,Shooting,Road Race,Male,27,159,100,11,2,80,5.3,No,Silver,1
382,Australia,2009,Rowing,Floor Exercise,Male,19,170,74,12,0,92,10,Yes,Silver,1
383,Russia,2020,Cycling,100m,Male,21,163,53,15,2,23,6.4,Yes,Silver,1
384,France,2024,Shooting,Rifle,Male,30,177,78,3,0,134,6.7,No,Gold,1
385,Australia,2000,Swimming,Butterfly,Female,24,176,67,2,0,5,7.4,No,Bronze,1
386,Canada,2016,Rowing,Freestyle,Male,24,176,93,6,1,64,9.8,No,Bronze,4
387,China,2012,Swimming,Relay,Female,17,172,86,4,0,76,9.4,No,Silver,1
388,China,2006,Swimming,100m,Male,20,172,55,6,0,177,10,No,Silver,2
389,Australia,2018,Rowing,Vault,Male,27,153,61,10,0,65,5.4,No,Bronze,1
390,Canada,2013,Swimming,Single Sculls,Female,26,196,81,13,1,92,7.6,No,Gold,2
391,Brazil,2006,Swimming,Floor Exercise,Male,25,174,78,5,1,4,7.3,No,Bronze,1
392,Japan,2020,Shooting,Freestyle,Female,25,188,71,5,0,132,5.6,Yes,Silver,1
393,India,2016,Shooting,200m,Male,23,173,67,11,0,185,5.7,No,Silver,1
394,Canada,2014,Athletics,Heavyweight,Female,28,174,69,9,2,193,7.2,No,Bronze,3
395,India,2004,Swimming,Butterfly,Female,20,159,83,3,1,20,6.2,Yes,Silver,1
396,Italy,2010,Swimming,200m,Male,25,196,75,2,0,51,8.8,No,Bronze,2
397,France,2000,Shooting,Heavyweight,Male,24,162,84,9,0,127,8.8,No,Silver,2
398,Japan,2011,Swimming,Vault,Male,28,170,49,6,2,196,9.6,No,Bronze,2
399,Australia,2015,Swimming,Heavyweight,Female,25,167,54,12,0,144,6.9,No,Bronze,2
400,Australia,2000,Swimming,Road Race,Female,29,181,73,1,0,15,6.5,No,Silver,2
401,USA,2021,Shooting,Rifle,Male,24,171,75,15,0,1,6.3,No,Silver,1
402,Italy,2016,Athletics,Heavyweight,Male,20,170,77,13,0,89,8.7,No,Bronze,2
403,UK,2015,Athletics,Freestyle,Male,21,174,69,6,0,95,7.8,No,Bronze,1
404,France,2014,Wrestling,Single Sculls,Male,26,161,63,2,2,17,9.1,No,Silver,1
405,India,2021,Athletics,200m,Male,24,165,71,9,0,87,7.9,No,Silver,1
406,Italy,2018,Gymnastics,100m,Male,27,158,61,11,1,42,7.1,No,Gold,1
407,Japan,2022,Gymnastics,Butterfly,Female,26,178,79,6,0,96,7.9,Yes,Bronze,2
408,USA,2001,Athletics,Butterfly,Male,20,175,77,12,4,99,6.5,No,Bronze,1
409,Italy,2015,Boxing,Butterfly,Male,27,192,63,8,1,86,6.3,No,Gold,1
410,USA,2006,Cycling,Rifle,Male,27,186,76,5,2,94,7.8,Yes,Silver,2
411,India,2020,Athletics,Freestyle,Male,22,183,85,7,1,57,5.8,No,Silver,2
412,Brazil,2012,Boxing,Road Race,Female,28,177,78,2,1,34,6.4,Yes,Silver,1
413,Brazil,2000,Athletics,Relay,Male,20,179,64,6,0,128,5.2,Yes,Silver,1
414,Germany,2022,Wrestling,Freestyle,Female,18,151,58,14,0,15,6.7,No,Gold,1
415,Russia,2009,Gymnastics,Road Race,Male,25,174,80,9,1,99,7.5,Yes,Silver,2
416,Japan,2022,Swimming,200m,Male,27,186,67,7,2,80,7.4,No,Bronze,1
417,India,2009,Rowing,Heavyweight,Male,21,172,74,5,0,83,6.1,No,Silver,1
418,India,2019,Rowing,Vault,Female,26,184,87,14,0,48,7.9,No,Bronze,1
419,Russia,2011,Athletics,Heavyweight,Male,25,156,72,1,0,2,6.5,Yes,Silver,1
420,Australia,2008,Swimming,Relay,Male,31,190,58,14,0,1,5.4,Yes,Gold,2
421,Canada,2022,Swimming,Single Sculls,Female,29,172,74,11,0,130,8,Yes,Silver,1
422,Canada,2023,Rowing,Butterfly,Female,27,174,94,3,2,195,8.6,No,Gold,1
423,USA,2013,Athletics,Road Race,Male,22,178,62,12,0,98,5.7,No,Silver,1
424,UK,2005,Athletics,Single Sculls,Male,23,160,80,8,1,107,6.6,No,Bronze,1
425,USA,2004,Athletics,Heavyweight,Male,21,163,68,14,1,92,5.7,No,Bronze,3
426,Germany,2011,Wrestling,Butterfly,Male,25,167,57,9,0,149,5.2,No,Silver,3
427,Japan,2014,Gymnastics,200m,Male,29,175,87,6,0,191,7.8,No,Gold,1
428,Italy,2001,Rowing,Freestyle,Male,30,191,67,13,1,100,7.1,No,Bronze,1
429,India,2000,Wrestling,100m,Male,18,167,45,11,0,41,7.5,No,Bronze,1
430,USA,2022,Athletics,Rifle,Male,18,170,72,2,0,151,6.7,No,Bronze,1
431,USA,2002,Swimming,Road Race,Female,24,173,74,9,0,129,9.1,No,Bronze,1
432,Canada,2002,Wrestling,Butterfly,Female,21,169,73,11,2,80,7.2,No,Gold,1
433,Germany,2021,Cycling,Single Sculls,Male,24,166,64,9,2,76,8.6,No,Bronze,1
434,USA,2013,Swimming,Freestyle,Male,27,165,49,11,2,30,6.1,No,Bronze,1
435,USA,2024,Boxing,Heavyweight,Male,25,178,70,15,2,83,8.9,No,Gold,2
436,Australia,2011,Boxing,Heavyweight,Male,20,170,78,13,0,184,8.4,No,Bronze,1
437,USA,2015,Shooting,Single Sculls,Male,30,172,85,15,2,194,7.9,No,Silver,2
438,France,2012,Athletics,100m,Male,29,166,63,12,0,134,10,No,Gold,1
439,Australia,2003,Swimming,Single Sculls,Female,29,181,70,11,2,187,6.7,No,Silver,3
440,USA,2005,Cycling,100m,Male,24,173,63,3,1,157,6,No,Bronze,1
441,USA,2024,Cycling,Floor Exercise,Male,30,176,65,2,0,30,7.8,No,Bronze,2
442,Brazil,2004,Swimming,Vault,Female,26,177,74,9,1,149,6.7,No,Silver,2
443,India,2005,Shooting,Relay,Male,18,193,72,6,2,116,5.6,No,Silver,2
444,India,2021,Cycling,Road Race,Male,30,173,55,2,2,164,6.7,No,Silver,1
445,Canada,2006,Boxing,Rifle,Female,21,161,59,8,0,44,8.5,No,Gold,1
446,Brazil,2020,Swimming,Relay,Male,21,179,60,10,0,148,5.1,No,Silver,2
447,Brazil,2019,Swimming,Single Sculls,Female,26,169,97,12,0,173,7.8,No,Silver,1
448,Australia,2007,Cycling,Heavyweight,Male,28,166,55,11,0,51,8.1,No,Gold,1
449,India,2023,Rowing,Relay,Male,17,179,73,6,0,116,5.4,No,Bronze,3
450,USA,2019,Shooting,Vault,Male,25,177,71,7,0,29,5.5,No,Gold,2
451,Canada,2009,Athletics,Heavyweight,Male,24,170,55,4,3,20,7.3,No,Bronze,3
452,Germany,2009,Wrestling,Heavyweight,Male,23,183,74,3,0,40,5.9,Yes,Gold,1
453,Japan,2020,Rowing,Single Sculls,Female,31,167,89,13,0,94,5.4,No,Bronze,1
454,Italy,2019,Athletics,Freestyle,Male,22,188,82,7,0,36,7.8,No,Silver,3
455,USA,2010,Cycling,Freestyle,Male,24,162,68,12,0,33,7.4,No,Bronze,1
456,UK,2000,Athletics,Heavyweight,Male,20,180,83,11,1,157,8.9,No,Bronze,1
457,USA,2017,Athletics,Freestyle,Male,25,177,64,10,2,62,7.2,No,Silver,1
458,UK,2024,Rowing,Floor Exercise,Female,27,177,48,14,0,90,5,No,Bronze,2
459,USA,2010,Athletics,Freestyle,Male,23,177,72,8,1,72,8.3,No,Bronze,1
460,USA,2011,Wrestling,200m,Male,27,157,85,5,4,176,8.8,No,Gold,2
461,USA,2009,Boxing,Single Sculls,Male,16,151,55,5,0,133,5.1,No,Silver,1
462,Russia,2016,Boxing,200m,Male,25,171,74,6,1,182,5.2,No,Bronze,3
463,Australia,2005,Athletics,100m,Female,29,181,87,6,0,87,9,No,Silver,2
464,Germany,2013,Wrestling,Rifle,Male,23,153,91,9,0,130,9.6,No,Silver,1
465,Brazil,2017,Swimming,Heavyweight,Male,30,183,78,15,1,105,5.7,No,Bronze,1
466,India,2002,Boxing,Vault,Male,18,159,80,11,1,96,5.8,Yes,Silver,1
467,China,2006,Swimming,100m,Male,24,174,53,9,2,160,5,No,Bronze,1
468,France,2009,Athletics,Floor Exercise,Male,22,168,75,6,0,127,9.9,Yes,Gold,1
469,China,2011,Athletics,Butterfly,Male,29,173,78,12,1,116,8.8,Yes,Silver,1
470,Brazil,2007,Swimming,Butterfly,Male,18,174,80,2,0,180,8.6,No,Bronze,1
471,USA,2012,Athletics,200m,Female,23,172,72,1,0,21,8.9,No,Gold,2
472,Brazil,2023,Rowing,Road Race,Male,17,158,72,6,0,194,5.4,No,Bronze,1
473,USA,2023,Swimming,200m,Male,26,180,67,4,3,63,5.3,No,Silver,1
474,Italy,2003,Cycling,Floor Exercise,Female,28,167,65,3,1,43,8.2,No,Bronze,2
475,UK,2013,Boxing,100m,Female,22,183,54,11,2,39,5.1,No,Gold,1
476,Brazil,2022,Cycling,Floor Exercise,Male,26,172,79,2,2,86,7.6,Yes,Silver,1
477,USA,2007,Wrestling,Freestyle,Male,24,169,71,12,0,15,8.1,No,Silver,2
478,Germany,2002,Shooting,Rifle,Female,23,172,66,5,1,134,9.7,No,Silver,3
479,Brazil,2004,Cycling,Heavyweight,Male,23,178,86,8,0,140,7,Yes,Silver,1
480,UK,2000,Swimming,Butterfly,Female,26,176,64,2,0,64,8.7,No,Gold,1
481,Russia,2011,Gymnastics,Floor Exercise,Male,16,195,89,7,1,52,5.7,No,Bronze,1
482,Australia,2004,Swimming,Relay,Male,27,182,69,12,2,24,7.8,Yes,Gold,1
483,Japan,2012,Rowing,Floor Exercise,Male,21,163,79,11,1,103,8.6,No,Gold,1
484,Russia,2006,Swimming,Freestyle,Female,25,182,70,12,0,17,8.4,No,Silver,1
485,Germany,2022,Swimming,100m,Male,22,199,90,1,0,51,7.4,No,Gold,3
486,Italy,2021,Boxing,Freestyle,Female,28,178,60,10,2,114,9.1,No,Gold,1
487,USA,2009,Athletics,Butterfly,Male,22,186,92,8,3,13,9.7,Yes,Bronze,2
488,China,2017,Shooting,100m,Male,30,175,87,5,1,69,8.4,No,Silver,2
489,Brazil,2023,Rowing,Road Race,Male,27,185,67,4,0,87,6.5,No,Bronze,1
490,Italy,2004,Swimming,Floor Exercise,Male,27,165,73,8,1,121,7.7,No,Bronze,2
491,Japan,2011,Athletics,Vault,Male,16,155,73,3,1,78,9.6,No,Silver,1
492,Russia,2010,Swimming,200m,Male,28,194,60,1,1,56,8.8,No,Bronze,1
493,China,2018,Swimming,Relay,Male,24,186,68,4,0,182,7.5,No,Gold,1
494,China,2008,Wrestling,100m,Male,26,173,62,2,0,84,5.1,Yes,Bronze,1
495,UK,2023,Rowing,Freestyle,Male,33,167,104,5,1,112,7.9,No,Silver,1
496,India,2010,Cycling,Freestyle,Male,22,185,77,12,3,86,9.9,No,Bronze,1
497,Germany,2011,Rowing,Heavyweight,Male,21,185,76,6,0,134,6.2,Yes,Bronze,3
498,USA,2006,Athletics,Butterfly,Male,27,176,53,11,3,120,8.9,No,Silver,1
499,Brazil,2020,Rowing,Freestyle,Female,19,176,66,15,2,50,6.4,No,Bronze,2
500,Brazil,2006,Boxing,Heavyweight,Male,25,196,78,10,0,98,9.9,No,Bronze,1
501,Australia,2023,Gymnastics,Freestyle,Male,24,171,91,10,1,199,7.3,No,Silver,1
502,UK,2009,Gymnastics,200m,Male,24,176,60,13,2,51,6.8,No,Silver,2
503,India,2023,Rowing,Butterfly,Male,24,178,88,1,1,176,5.3,No,Bronze,2
504,Canada,2007,Swimming,Heavyweight,Male,22,160,49,8,0,168,8.1,No,Silver,1
505,Russia,2024,Athletics,Butterfly,Male,21,180,82,13,1,184,8.7,No,Silver,2
506,China,2012,Boxing,Floor Exercise,Male,22,186,81,6,2,104,5.9,No,Bronze,1
507,Italy,2005,Athletics,Road Race,Male,26,162,69,1,0,157,7.2,No,Silver,1
508,France,2006,Cycling,200m,Male,23,184,90,14,1,120,7.8,No,Silver,1
509,Brazil,2009,Athletics,100m,Male,21,169,70,4,0,146,6.6,No,Silver,2
510,Australia,2008,Swimming,Road Race,Male,25,179,59,3,0,179,7.2,No,Gold,1
511,Germany,2002,Wrestling,200m,Female,26,169,78,4,1,179,8.9,No,Silver,1
512,Japan,2021,Swimming,Single Sculls,Male,24,178,61,5,0,56,6.9,No,Bronze,1
513,Italy,2010,Wrestling,Heavyweight,Male,25,172,74,10,2,21,6.6,No,Bronze,2
514,France,2009,Cycling,Heavyweight,Male,18,185,71,1,0,175,8.1,No,Gold,1
515,USA,2013,Cycling,Road Race,Female,24,168,71,1,1,71,6.1,No,Bronze,1
516,USA,2003,Swimming,Road Race,Female,23,175,72,11,0,51,8.2,No,Gold,1
517,India,2001,Shooting,100m,Male,20,172,86,10,2,155,9.6,No,Gold,1
518,Canada,2020,Swimming,200m,Male,23,160,55,13,0,10,6.1,No,Bronze,1
519,Brazil,2014,Swimming,200m,Male,29,181,65,12,1,4,6.6,No,Bronze,1
520,China,2019,Cycling,Floor Exercise,Male,18,195,88,2,0,59,7.7,No,Bronze,1
521,Germany,2003,Wrestling,Single Sculls,Female,17,176,83,15,0,80,6.7,No,Bronze,2
522,Japan,2023,Swimming,Rifle,Male,21,170,73,10,0,69,9,No,Silver,2
523,Brazil,2002,Wrestling,Floor Exercise,Female,22,163,66,7,0,17,6.6,No,Bronze,1
524,France,2022,Wrestling,200m,Male,27,172,81,9,0,176,6,Yes,Gold,2
525,France,2013,Athletics,Freestyle,Female,27,161,79,12,1,196,9.6,No,Silver,2
526,UK,2009,Gymnastics,Heavyweight,Male,30,165,83,14,0,47,7.1,No,Silver,1
527,Japan,2009,Cycling,Rifle,Female,23,177,88,11,1,169,5.6,No,Silver,1
528,China,2004,Swimming,Heavyweight,Female,21,173,76,11,1,82,5.7,Yes,Silver,1
529,USA,2010,Cycling,200m,Male,17,178,78,1,1,18,5.8,No,Bronze,2
530,France,2012,Athletics,Single Sculls,Male,21,180,72,12,0,145,8.6,Yes,Silver,1
531,Canada,2019,Athletics,Butterfly,Male,29,193,67,1,2,123,7.2,No,Gold,1
532,Brazil,2013,Boxing,Vault,Male,26,187,69,13,1,31,5.4,Yes,Bronze,1
533,Brazil,2002,Athletics,100m,Male,20,157,74,1,2,79,9.1,Yes,Bronze,2
534,Germany,2002,Gymnastics,200m,Male,25,184,79,7,0,133,9.9,No,Bronze,1
535,Canada,2022,Gymnastics,Rifle,Male,24,180,62,2,0,22,7.2,No,Silver,1
536,Brazil,2020,Rowing,Heavyweight,Female,29,175,86,5,0,190,8.3,No,Bronze,2
537,France,2012,Athletics,200m,Male,28,165,67,14,1,59,6.1,Yes,Silver,2
538,China,2020,Gymnastics,Butterfly,Female,27,168,76,2,1,58,8.4,Yes,Bronze,1
539,Japan,2011,Wrestling,Road Race,Male,21,173,71,13,0,123,9.9,No,Silver,1
540,USA,2022,Athletics,Freestyle,Male,17,170,72,7,1,166,5.5,No,Silver,2
541,Brazil,2007,Cycling,Butterfly,Male,21,179,62,2,0,187,7.9,No,Bronze,2
542,Germany,2021,Rowing,Heavyweight,Male,32,158,78,7,0,8,8.3,No,Silver,1
543,China,2014,Athletics,Vault,Male,27,180,56,12,1,5,7.7,No,Bronze,2
544,Russia,2013,Gymnastics,Relay,Female,26,176,65,7,1,125,6.6,Yes,Silver,2
545,Germany,2007,Shooting,Vault,Female,27,176,64,6,1,114,9.3,No,Silver,1
546,India,2002,Athletics,Relay,Male,32,183,74,7,1,34,6.5,No,Bronze,3
547,USA,2022,Boxing,Road Race,Female,26,171,82,8,0,64,7.7,No,Silver,3
548,Russia,2017,Boxing,Road Race,Male,30,177,84,3,2,118,5.7,No,Bronze,1
549,UK,2011,Cycling,Vault,Male,29,170,67,8,1,7,8,No,Silver,2
550,Canada,2006,Cycling,Floor Exercise,Male,20,184,58,12,0,183,8.7,No,Bronze,2
551,UK,2007,Boxing,Heavyweight,Female,26,172,85,8,1,35,9.8,No,Bronze,1
552,France,2002,Wrestling,Relay,Male,23,186,65,10,0,169,9.3,No,Silver,3
553,Germany,2012,Swimming,Rifle,Male,29,183,85,4,1,6,9.8,No,Silver,1
554,Germany,2004,Shooting,Floor Exercise,Male,21,182,67,12,0,137,5.1,No,Silver,1
555,France,2015,Shooting,200m,Female,26,183,63,9,2,159,8.3,No,Silver,1
556,Japan,2019,Swimming,Butterfly,Male,17,181,72,15,1,159,8.3,No,Gold,2
557,USA,2017,Rowing,Freestyle,Male,27,181,56,15,0,66,8.6,No,Bronze,2
558,USA,2017,Wrestling,200m,Female,24,160,63,13,1,136,9.9,Yes,Silver,1
559,Australia,2004,Athletics,Heavyweight,Male,17,177,73,8,0,55,9.8,No,Bronze,2
560,Russia,2009,Swimming,100m,Male,20,185,74,3,0,79,7.1,No,Bronze,4
561,Australia,2004,Athletics,Butterfly,Female,32,155,78,9,0,198,6.8,No,Silver,1
562,China,2001,Gymnastics,Relay,Male,27,184,93,1,0,32,9.7,No,Bronze,2
563,USA,2007,Cycling,Butterfly,Female,21,197,82,8,0,100,7.4,Yes,Gold,4
564,USA,2000,Swimming,200m,Male,25,176,46,15,0,29,5.4,No,Gold,2
565,India,2018,Athletics,100m,Male,22,172,57,12,0,141,6.5,No,Bronze,1
566,Germany,2017,Rowing,Floor Exercise,Female,25,180,75,5,0,31,8.7,No,Silver,1
567,Japan,2014,Athletics,Road Race,Male,26,171,71,3,0,107,7.4,No,Bronze,1
568,Japan,2013,Rowing,Vault,Male,23,172,75,7,2,24,5.9,No,Bronze,1
569,Italy,2005,Cycling,Butterfly,Female,24,152,75,11,0,171,5.6,No,Bronze,1
570,India,2006,Athletics,Butterfly,Male,26,183,81,1,1,127,9.8,No,Bronze,1
571,UK,2021,Shooting,Heavyweight,Male,30,201,61,4,2,173,7.4,No,Silver,1
572,Canada,2003,Shooting,Rifle,Female,20,172,73,5,4,101,6.5,No,Silver,1
573,Japan,2001,Athletics,Freestyle,Male,26,176,64,13,2,129,6.2,No,Bronze,1
574,Russia,2015,Boxing,Single Sculls,Male,16,177,75,14,0,43,9.9,No,Silver,1
575,France,2003,Shooting,Relay,Male,29,189,64,13,0,162,7.3,No,Silver,1
576,Brazil,2024,Wrestling,Road Race,Male,23,185,72,2,1,102,8.4,No,Bronze,1
577,USA,2001,Athletics,Vault,Female,24,179,97,4,0,69,7.3,No,Bronze,1
578,Italy,2022,Athletics,Vault,Male,19,154,77,12,0,61,8.6,No,Bronze,4
579,UK,2019,Boxing,Freestyle,Male,27,163,80,11,1,41,5.5,No,Silver,4
580,China,2012,Gymnastics,Floor Exercise,Female,19,176,55,7,1,131,5.5,No,Bronze,1
581,Japan,2002,Rowing,Rifle,Male,21,171,60,12,4,181,9.5,No,Gold,1
582,Brazil,2008,Gymnastics,Butterfly,Male,24,184,86,11,0,158,6.8,No,Gold,2
583,UK,2018,Athletics,Floor Exercise,Female,27,160,65,7,2,190,6.8,No,Bronze,2
584,India,2020,Swimming,Relay,Female,25,174,72,11,1,163,5.7,Yes,Gold,1
585,Russia,2008,Athletics,Heavyweight,Male,30,169,71,15,3,106,8.5,No,Bronze,1
586,China,2010,Gymnastics,Butterfly,Male,30,163,84,2,3,77,8.6,No,Silver,2
587,USA,2002,Rowing,Butterfly,Female,27,150,67,13,1,18,6.9,No,Bronze,1
588,USA,2009,Cycling,Relay,Male,25,194,79,2,1,163,5.8,No,Silver,1
589,USA,2008,Swimming,Freestyle,Female,21,195,79,12,0,30,8,No,Silver,1
590,China,2005,Shooting,Road Race,Male,20,173,75,11,0,125,9,No,Silver,1
591,USA,2006,Swimming,Rifle,Male,26,167,81,15,0,75,6.6,No,Gold,1
592,Russia,2023,Gymnastics,Road Race,Female,30,168,54,5,0,157,9.1,No,Bronze,1
593,China,2020,Wrestling,Vault,Male,19,175,91,12,0,169,5.3,No,Silver,2
594,India,2013,Cycling,Rifle,Male,28,173,64,9,2,56,5.3,No,Silver,2
